"","ID","Fixed.Calls","Duration","Mobile","International","Broadband","Cluster"
"1275","C118700",301.407012,27517.63087,22.286641,20.490148,0,2
"1276","C118800",311.201565,20632.31538,24.728733,15.270822,0,2
"1277","C119000",301.457593,14300.57204,156.412265,98.039687,2.249054,2
"1278","C119400",179.753318,18406.12419,19.382786,5.711466,5.054924,2
"1279","C119600",135.329188,12693.60398,56.620623,8.52747,0,2
"1280","C120000",259.396904,26797.98301,67.425189,6.103285,0,2
"1281","C120700",214.166796,19092.44951,43.041103,21.514221,240.401053,2
"1282","C120900",141.905563,12550.29996,64.518627,12.771814,0,2
"1283","C121000",205.239072,13341.45214,87.603839,54.803779,0,2
"1284","C121400",167.94656,14095.21992,70.968108,24.348889,1647.140683,2
"1285","C121500",135.6333,12473.84394,0.663535,5.36268,0,2
"1286","C122400",282.229094,19848.46029,103.842322,54.249836,48.211794,2
"1287","C122500",121.873301,12468.41863,4.371711,63.491574,0,2
"1288","C122600",187.335062,15047.81439,430.686037,35.14355,0,2
"1289","C122700",181.370735,13188.33613,3.517335,14.411074,0,2
"1290","C122800",121.032908,14457.62414,29.690492,26.166093,0,2
"1291","C123200",317.722915,16728.32153,149.92855,94.191619,5.098479,2
"1292","C123800",257.731397,21072.38876,58.140682,16.139931,1440.245326,2
"1293","C123900",210.948542,17919.90228,1.36268,5.448898,0,2
"1294","C124000",358.775223,21774.03588,80.280503,6.930621,149.229767,2
"1295","C124500",192.833395,13037.73731,53.551984,0,1348.67003,2
"1296","C124600",153.574734,19370.63067,63.385843,6.161775,0,2
"1297","C125100",222.60813,23918.45156,504.127165,25.876446,4.873699,2
"1298","C126000",159.558937,15688.29664,24.018414,15.913491,0.549141,2
"1299","C126700",162.890984,12238.92719,72.690337,47.074637,0,2
"1300","C126800",292.423015,19058.80474,121.042091,72.582435,0,2
"1301","C127200",114.435137,21452.28893,14.425017,39.040137,0,2
"1302","C127400",237.554759,15705.01519,264.336088,128.100409,5.984182,2
"1303","C127500",266.427344,23473.00239,3.912655,10.927229,3.852301,2
"1304","C127800",233.992053,14981.83458,6.650656,29.371858,108.951955,2
"1305","C128200",224.931597,14120.50979,197.848842,68.2311,1644.232427,2
"1306","C128700",216.054873,15685.1026,29.001761,19.466697,0.051442,2
"1307","C128800",339.655778,24005.60738,77.998461,67.896095,368.863116,2
"1308","C129100",114.162248,12281.6452,18.809347,21.931248,0,2
"1309","C129300",281.949735,22530.17367,49.529669,15.069759,0,2
"1310","C129600",289.275184,16624.36599,6.004256,21.605767,131.004984,2
"1311","C129700",151.371329,13860.68307,169.994731,0,13.766272,2
"1312","C130000",232.319222,17890.86923,5.565247,13.206091,10.679824,2
"1313","C130100",201.697222,14939.69238,64.159281,0,0.076554,2
"1314","C130500",129.150526,13570.80552,0.769367,5.51593,0,2
"1315","C130700",124.039907,21316.54729,249.003916,0,575.648584,2
"1316","C130900",343.277011,18825.3525,50.714503,0,214.02876,2
"1317","C131200",155.133081,17038.08648,19.432446,6.341396,0,2
"1318","C132000",320.537092,15687.813,128.240817,55.44293,0,2
"1319","C132300",159.007302,16182.22479,72.491856,14.879272,0,2
"1320","C132500",145.946541,18712.93491,88.135162,0,2.300415,2
"1321","C132600",219.718871,17875.47141,61.002292,9.014625,44.675945,2
"1322","C132700",96.389954,13232.65831,0.806705,6.404837,0,2
"1323","C133000",304.509794,14866.55944,144.040039,0,89.162136,2
"1324","C133100",188.804332,16376.53714,4.151006,5.036912,0,2
"1325","C133300",148.387561,16894.75202,13.372024,20.178268,34.221755,2
"1326","C133400",366.58442,22394.46217,129.099508,0,25.660102,2
"1327","C133900",379.208646,21925.74731,32.862192,21.385516,0,2
"1328","C134000",234.192973,19027.60383,1.415787,7.328838,10.326832,2
"1329","C134700",290.077126,15915.6816,21.326026,11.948611,0,2
"1330","C135000",265.56315,16147.06682,91.52895,0,341.659002,2
"1331","C135300",128.713158,14725.5384,67.532466,19.301622,3.055794,2
"1332","C135600",199.418173,14722.85313,8.386368,38.715909,0,2
"1333","C135900",297.603203,20824.9792,121.36631,31.407087,0,2
"1334","C136100",102.264775,14268.18405,53.306679,7.905633,0,2
"1335","C136500",169.597016,14830.92421,9.047677,13.265452,0,2
"1336","C137100",199.733216,21668.94274,106.149251,42.906104,26.315099,2
"1337","C137600",421.99346,19787.71995,418.83909,411.700032,0,2
"1338","C137700",316.616321,20280.81122,232.399853,4.431136,3646.359495,2
"1339","C138000",292.437109,15086.03618,62.954655,61.13883,0,2
"1340","C138500",166.844284,13688.29023,114.445291,0,13.742762,2
"1341","C138900",272.634824,19017.33466,190.171944,24.132894,270.434857,2
"1342","C139100",197.121881,13393.59879,169.447229,0,93.119688,2
"1343","C139500",173.197473,12142.55023,22.557035,7.009558,60.932012,2
"1344","C139800",126.247871,20189.02316,44.487377,0,287.620245,2
"1345","C140200",340.712797,24966.16091,2.020386,18.174282,0,2
"1346","C140700",143.15347,15787.29597,52.051795,27.996432,0,2
"1347","C141000",90.821367,12477.24093,81.533106,5.891362,0,2
"1348","C141300",185.669554,17296.28759,56.067599,21.281571,2.159687,2
"1349","C141600",163.974183,11961.5341,10.35475,29.203485,81.952198,2
"1350","C141800",267.05439,27828.85351,8.615253,136.477355,0,2
"1351","C142500",211.088464,13155.2521,78.697791,0,38.636306,2
"1352","C143100",317.060936,22897.99348,78.209245,27.497716,0,2
"1353","C143700",117.329095,17183.96185,3.509481,40.202353,122.775164,2
"1354","C144600",186.776591,12099.10625,81.80061,23.058412,0,2
"1355","C144800",191.290379,12279.92123,341.16016,85.262155,0,2
"1356","C145200",226.097062,17058.41347,138.174204,0,546.654741,2
"1357","C145300",261.912692,19789.32636,10.42645,15.665387,32.995113,2
"1358","C145900",225.94484,15618.09998,4.804007,6.801436,28.733851,2
"1359","C146000",177.71263,11924.50709,26.126682,7.053063,0,2
"1360","C146200",238.962375,13670.76811,58.159061,19.345779,52.307835,2
"1361","C146300",241.334462,20249.61618,153.495277,10.547606,65.890082,2
"1362","C146400",151.414138,12790.38934,2.260561,5.135573,0,2
"1363","C147000",361.190927,21582.28361,6.380989,30.96426,0,2
"1364","C147100",331.048038,15684.05452,199.374489,142.075575,0,2
"1365","C147200",196.636417,23713.34825,127.233483,0,1202.980016,2
"1366","C147700",343.703352,16990.91423,131.745978,0,104.598307,2
"1367","C148100",177.364381,13747.54339,66.466982,8.091424,0,2
"1368","C149000",239.73081,19053.07767,28.095669,32.742013,0,2
"1369","C149100",87.170005,12069.99371,7.388892,0,763.789997,2
"1370","C149200",198.277706,14853.81176,279.08802,0,798.19645,2
"1371","C149300",194.771584,12997.3149,109.821212,16.249084,4.556426,2
"1372","C149500",199.558989,15464.22007,66.270907,62.340229,0,2
"1373","C149700",257.964192,20678.94607,113.877617,30.054242,0,2
"1374","C150000",218.761214,13008.1969,188.337982,19.528498,355.096189,2
"1375","C150300",130.073182,21191.58708,417.022349,0,97.998451,2
"1376","C151000",137.245813,18528.08681,2.400705,24.113132,0,2
"1377","C151300",212.338221,15492.32723,122.822742,51.163947,18.090734,2
"1378","C151500",179.324477,14304.97702,27.306139,10.971079,1.527995,2
"1379","C151800",219.411235,15546.09935,414.848934,0,16130.85843,2
"1380","C152300",167.725252,14839.34572,47.501021,13.635614,0,2
"1381","C152600",134.896872,12066.7902,15.808106,15.100765,0.30695,2
"1382","C152700",86.435078,19273.70632,27.953043,0,88.862076,2
"1383","C153000",199.01714,12888.96984,3.676761,14.182983,155.542965,2
"1384","C153200",234.26346,17057.16008,98.744466,63.033841,0,2
"1385","C153900",263.685521,12582.48258,301.765534,17.98164,0,2
"1386","C154000",207.559713,16567.24507,0.988947,7.014621,0,2
"1387","C154200",204.360651,14250.73284,91.365349,1.985014,159.419584,2
"1388","C154500",164.314207,21024.68854,92.97895,0,1558.462546,2
"1389","C154600",172.625074,16151.05533,68.371256,12.536764,0,2
"1390","C154700",252.941356,15565.85556,81.62516,5.014202,0,2
"1391","C155100",166.736665,14227.61956,18.463659,20.878717,0,2
"1392","C155300",138.097538,12927.26047,35.267146,12.906085,0,2
"1393","C155400",192.432136,18024.38232,9.113451,8.252096,0,2
"1394","C155700",133.340656,12577.91717,44.327702,8.456633,67.501316,2
"1395","C156300",210.18311,18361.34986,80.814696,49.823797,52.124541,2
"1396","C157200",178.546299,11946.55048,38.923103,0,2651.282757,2
"1397","C157700",161.695615,12470.07804,13.970336,19.611768,0.101189,2
"1398","C158300",227.899597,21608.82069,72.201872,12.485412,474.581181,2
"1399","C158600",221.558801,13401.55991,13.176136,40.40078,0,2
"1400","C159000",276.796974,21561.50059,36.411226,8.011143,0,2
"1401","C159900",105.376361,12232.32891,22.650972,0,746.950766,2
"1402","C160400",250.950721,24961.27517,53.735169,6.560168,0,2
"1403","C160500",131.547594,16111.35788,78.336435,27.575842,0.329312,2
"1404","C160600",246.277315,14460.42524,1.234647,16.463253,0,2
"1405","C160700",150.175363,16688.0491,16.209046,13.011667,0,2
"1406","C161100",151.33117,12774.22643,26.306815,21.131979,0,2
"1407","C161200",166.894685,14437.92208,58.687358,9.546978,0,2
"1408","C161500",324.510473,24916.50145,2.86648,20.851127,0,2
"1409","C161700",185.943805,13558.87214,66.841857,0,326.839386,2
"1410","C161900",212.802359,19137.54125,200.883036,17.258024,59.916793,2
"1411","C162100",220.717158,20266.6627,15.544111,0,1684.226759,2
"1412","C162200",251.638219,18861.88836,24.636177,10.198539,0,2
"1413","C162600",320.614722,25362.61067,76.474805,14.882156,141.477524,2
"1414","C162800",140.339196,14589.62446,51.891675,13.650961,130.973128,2
"1415","C164300",134.74597,12364.86551,61.093022,10.141306,0,2
"1416","C164500",180.809621,23000.90069,61.512674,0,1924.141541,2
"1417","C164800",167.348032,26521.00222,69.210901,7.42006,321.671249,2
"1418","C166300",252.489427,25794.56143,18.634995,9.092543,0,2
"1419","C166400",299.988155,19238.20598,40.663401,17.331822,0,2
"1420","C166500",212.713084,18302.36933,140.124031,59.32467,0,2
"1421","C166700",309.619326,25136.73319,15.21964,22.13457,0.161721,2
"1422","C166900",196.607674,15121.50035,115.192708,10.462987,235.742851,2
"1423","C168000",237.825452,13147.19487,115.610616,123.892161,0,2
"1424","C168200",162.524637,13297.78448,12.880638,9.885731,0,2
"1425","C168600",213.543177,20522.75457,95.226378,95.199372,0.688652,2
"1426","C168700",166.28254,12445.63662,8.371994,6.977254,0,2
"1427","C168800",275.788964,19288.20317,118.411008,24.603081,25.385468,2
"1428","C168900",324.60006,27871.76551,23.091974,13.006621,333.441115,2
"1429","C169000",163.379284,11973.45445,2.433584,13.236578,0,2
"1430","C169200",214.209762,17621.59574,30.147182,6.937838,0,2
"1431","C169300",215.321602,15351.92754,3.423589,14.325178,283.04777,2
"1432","C169500",170.028433,14140.41347,2.281643,19.385755,0,2
"1433","C169800",207.814264,15751.57642,11.478434,20.696308,0,2
"1434","C169900",155.468052,14787.25046,7.665463,33.030534,0,2
"1435","C170000",158.825639,15944.81422,42.952169,8.712127,340.174911,2
"1436","C170100",236.865917,16093.89492,369.961936,9.80242,544.647933,2
"1437","C170400",151.808523,18007.26365,15.072805,15.737068,0,2
"1438","C170500",115.092241,12066.64656,27.510962,24.77162,0,2
"1439","C171300",307.011891,24805.33037,240.019406,126.453568,14.648703,2
"1440","C171400",155.305846,12406.68036,107.871855,42.096278,0,2
"1441","C172100",199.519615,14207.54422,2.615895,7.11769,0,2
"1442","C172400",220.133838,20360.72158,284.814766,0,643.656153,2
"1443","C172500",182.2316,12633.49592,1.254569,7.263614,0,2
"1444","C172600",149.937909,20036.38298,14.041092,18.767492,0,2
"1445","C173000",191.591401,17833.82414,276.827236,7.610673,0,2
"1446","C173800",65.172081,12495.6605,33.293486,0,1047.534649,2
"1447","C174000",206.468637,13031.87259,12.61791,23.335966,0,2
"1448","C174300",198.572751,18209.31454,367.193775,0,5.273603,2
"1449","C175000",417.134803,21386.73027,769.851177,52.127511,62.880532,2
"1450","C175200",164.099926,21698.23949,59.207281,45.274649,0,2
"1451","C175400",219.336552,14333.29985,46.459568,23.295888,0,2
"1452","C176700",175.086083,12129.02445,3.50598,10.627365,0,2
"1453","C176800",304.290705,23079.49862,133.486351,11.240078,239.936893,2
"1454","C176900",160.614226,12175.14514,141.871716,8.418255,0,2
"1455","C177100",339.828881,22601.74388,313.120708,136.974061,270.283396,2
"1456","C177200",136.662647,16466.43013,3.514421,37.775978,0,2
"1457","C177400",213.308137,24758.18525,333.787085,51.6676,0,2
"1458","C178100",154.491202,13048.82809,3.765548,9.774014,0,2
"1459","C178200",216.50988,16949.47408,297.484031,0,0,2
"1460","C178300",186.883481,12023.27732,22.773727,19.050185,185.495263,2
"1461","C178400",105.74815,17094.75549,40.400614,13.801902,3.999087,2
"1462","C178600",295.726594,16303.58565,24.267021,12.784513,0,2
"1463","C179100",232.768627,19672.78927,151.964625,5.676115,1914.119029,2
"1464","C179300",339.282252,20609.74384,133.191072,39.489866,0,2
"1465","C179600",236.863231,22349.10912,0.47527,5.109376,0,2
"1466","C180200",125.746408,11842.772,190.733936,10.858223,0.774876,2
"1467","C180300",513.369903,27725.67736,18.073522,13.272688,0,2
"1468","C180700",178.905571,13790.46436,62.924734,67.577672,0,2
"1469","C181300",197.075431,12229.70734,203.17272,0,0,2
"1470","C182200",283.590802,23859.92088,13.872866,9.771832,0.924138,2
"1471","C182600",239.012271,18631.97772,69.36089,28.045494,0,2
"1472","C183100",155.256366,19701.66232,12.75389,12.137871,0,2
"1473","C183700",202.240024,15535.95175,1.66384,5.94033,0,2
"1474","C184200",251.323933,22701.9148,5.746728,18.120083,62.563635,2
"1475","C184600",474.848691,26070.65644,37.284784,39.198335,263.589011,2
"1476","C184700",141.131042,13107.56782,50.403678,12.533067,0,2
"1477","C185400",269.494516,17541.86202,58.536713,15.967248,5.721511,2
"1478","C185500",188.056499,19165.54126,6.915376,26.346196,0,2
"1479","C185700",280.477113,22594.81188,9.797493,12.008047,0,2
"1480","C185800",198.512883,14534.38493,201.923262,14.892076,0,2
"1481","C185900",203.350193,18882.34562,100.020923,13.293273,0,2
"1482","C186000",218.240381,13266.99665,1.661016,11.56684,0,2
"1483","C186600",377.07126,17930.88431,0.616015,9.635416,0,2
"1484","C186700",167.346836,19093.77151,4.856779,13.982885,0,2
"1485","C187100",223.822855,23168.17007,9.549983,10.561043,0,2
"1486","C187500",88.701671,13188.68195,19.066707,5.379157,0,2
"1487","C187700",138.864733,13386.31931,41.471814,0,8.804891,2
"1488","C187900",173.444266,19300.46217,52.063825,61.157017,0,2
"1489","C188600",312.369295,18197.71979,67.00745,8.808272,0,2
"1490","C188700",208.719874,14521.64596,182.320766,0,127.263383,2
"1491","C188900",237.095495,13373.23535,0.31077,7.217831,0,2
"1492","C189200",137.611356,20895.10082,17.305919,14.668817,0,2
"1493","C189400",279.575338,15186.70202,4.031409,18.671253,0,2
"1494","C189600",140.887023,16778.86185,135.456303,34.953238,220.2469,2
"1495","C190400",211.360401,14922.72346,214.687706,59.191075,0,2
"1496","C190800",173.163744,28052.14228,38.363041,74.041767,79.801496,2
"1497","C191000",170.734415,13240.00137,7.295591,5.328817,150.591168,2
"1498","C191200",253.523926,17011.69428,3.270199,17.279708,0,2
"1499","C191300",158.123209,12874.98678,1.778424,10.140054,0,2
"1500","C191800",141.950867,19343.1588,59.988326,7.751198,0,2
"1501","C192100",152.802329,16620.12708,1.557819,17.722189,0,2
"1502","C192500",173.8454,18302.39941,15.69165,10.454805,0,2
"1503","C193000",148.288857,13355.30519,5.181094,17.758839,0,2
"1504","C193400",182.667977,14300.77257,57.95007,8.152963,0,2
"1505","C193500",191.94463,15954.65489,14.265397,11.004939,0,2
"1506","C193600",230.808962,23586.33649,29.990156,10.482315,0,2
"1507","C193700",177.338389,13325.74121,33.711011,13.165933,0,2
"1508","C193900",305.764793,19523.62419,14.56602,142.023612,0,2
"1509","C194000",167.723141,12727.94177,6.085082,5.623677,0,2
"1510","C194100",202.23659,18063.12702,80.100111,5.666153,186.076152,2
"1511","C194400",173.93276,13634.86744,87.806593,21.192165,0,2
"1512","C194500",279.765104,20082.74303,11.15793,33.11508,0,2
"1513","C194700",121.221042,14153.28465,17.796523,6.519135,10.929917,2
"1514","C194900",196.227433,17603.15173,124.259406,25.643876,173.617911,2
"1515","C195000",158.211847,12686.65971,5.911776,9.972768,0,2
"1516","C195200",207.335141,14325.74062,75.86815,38.685018,8.957269,2
"1517","C195400",186.315522,20910.30789,9.509737,20.481099,0,2
"1518","C195800",347.280113,18535.63352,171.511012,133.716361,114.014676,2
"1519","C195900",301.216211,21279.49266,38.863626,11.633853,6.3564,2
"1520","C196500",199.676699,13134.15405,7.459842,12.458099,0.333502,2
"1521","C196700",173.661036,17311.47355,51.087711,9.847407,73.579665,2
"1522","C196800",170.948738,12942.03939,41.1709,11.784154,4.269255,2
"1523","C197600",132.39398,12870.93652,6.269344,18.329928,0,2
"1524","C197900",319.633943,13953.15584,613.687137,0,84.435718,2
"1525","C198300",265.51945,14313.01931,2.096306,11.187821,0,2
"1526","C198400",102.431901,25274.09702,615.269391,0,562.119158,2
"1527","C198900",185.052935,13824.27442,0,5.617275,0,2
"1528","C199100",535.735774,23789.28895,1.532273,35.853525,0,2
"1529","C199300",289.293506,18133.63907,0.783103,31.184763,79.625392,2
"1530","C199900",117.037638,13490.03268,257.949604,11.706374,0,2
"1531","C200200",258.41971,26679.77509,6.060673,21.444657,0,2
"1532","C200700",213.525226,27197.76992,0,0,64.365149,2
"1533","C201400",232.198943,12189.91078,219.022483,60.839378,0,2
"1534","C202200",247.743526,20796.45921,0.79117,5.625994,0,2
"1535","C203500",236.778884,14793.31059,116.411048,21.282522,0,2
"1536","C204100",102.033421,11953.9568,86.523703,0,1266.327184,2
"1537","C205100",155.617963,14880.2599,47.570424,9.486475,0,2
"1538","C205400",306.35748,16542.95572,24.342826,8.72763,38.381999,2
"1539","C205600",340.331434,27507.33076,32.098628,16.299894,0,2
"1540","C205700",134.829689,14420.52783,140.119832,0,142.468186,2
"1541","C205900",136.739457,19049.16862,215.556772,0,1867.870337,2
"1542","C206000",273.672573,17810.51387,2.447313,5.748633,0,2
"1543","C206400",90.923138,13346.39298,11.976213,9.462012,11.701675,2
"1544","C206700",142.707796,17010.28995,34.7786,0,1227.831283,2
"1545","C208100",189.195728,13715.83801,524.402167,0,789.997297,2
"1546","C208500",237.041791,26838.60012,231.133478,0,3.646557,2
"1547","C209000",299.495365,13622.00154,6.695741,0,225.032776,2
"1548","C209100",135.911036,13225.44571,8.16286,8.311962,0,2
"1549","C209300",156.783302,13501.49991,6.484634,5.011561,45.521132,2
"1550","C209400",170.664234,12351.54774,16.941126,28.676394,121.791862,2
"1551","C211200",185.397228,14099.98608,62.753965,11.729689,0,2
"1552","C211400",152.847882,12010.26171,26.071978,40.298514,0,2
"1553","C211800",268.192505,25554.49827,28.315137,12.042231,0,2
"1554","C212000",264.754845,23524.337,10.193753,0,423.318406,2
"1555","C212100",154.520016,13795.40679,487.732908,0,471.70501,2
"1556","C212200",89.207331,20056.93353,57.344409,23.988758,0,2
"1557","C212500",299.637506,21789.46956,1.809119,6.054837,0,2
"1558","C212600",164.497449,17073.66891,346.450229,12.796753,0,2
"1559","C212800",278.957181,14961.99506,2.945828,9.066459,39.76989,2
"1560","C212900",242.025293,21601.31752,5.700528,10.347657,0,2
"1561","C213000",323.599287,22391.46858,9.029738,6.909973,0,2
"1562","C213200",203.035403,24105.64796,180.933278,0,1.542818,2
"1563","C213400",335.689391,25985.6806,549.603969,0,4.633033,2
"1564","C213500",126.387551,14475.03532,30.290207,0,1134.717359,2
"1565","C213700",256.93221,13431.37666,189.262123,43.551172,60.071427,2
"1566","C214800",170.343535,12216.93502,125.723701,7.608201,0,2
"1567","C215300",165.1427,17608.86713,26.530177,7.267334,25.091437,2
"1568","C216000",120.659724,14855.65943,10.027042,106.661128,0,2
"1569","C216300",68.921911,25212.46889,54.792955,7.713378,114.798665,2
"1570","C216700",155.114165,15167.49219,178.813639,21.758396,18.867035,2
"1571","C216900",213.999458,15196.53012,75.203239,15.525097,7.183649,2
"1572","C217200",139.477631,13030.48261,94.43605,49.007603,0,2
"1573","C217700",239.883124,12130.91611,242.976484,125.42358,4.348051,2
"1574","C217800",170.587633,22200.79057,21.827226,42.329021,0,2
"1575","C218800",160.136216,17524.66602,222.646963,0,285.76741,2
"1576","C219900",279.9405,16540.92325,56.164955,24.704611,0,2
"1577","C220200",171.023928,12678.5147,53.084235,0,230.863053,2
"1578","C220400",366.128003,27539.31715,43.262591,0,329.618897,2
"1579","C221500",477.082843,26115.49253,214.751085,0,10.454227,2
"1580","C222300",220.449335,13289.29264,26.926447,5.04844,49.198702,2
"1581","C222400",247.509932,15962.77198,45.207316,0,1649.109068,2
"1582","C222600",167.68296,16653.56899,13.051592,0,1082.593359,2
"1583","C222900",304.627586,18104.48559,44.26719,0,1442.208146,2
"1584","C223100",317.507226,14426.87916,115.122265,14.766572,0,2
"1585","C224000",324.911992,20443.82527,3.899064,5.069335,0,2
"1586","C224100",231.928112,17934.15385,88.375939,32.114729,0,2
"1587","C224300",316.009781,20510.22181,194.501786,30.333137,0,2
"1588","C224600",291.120593,12919.55742,60.988562,0,0,2
"1589","C226200",184.566844,14928.97473,117.559641,0,560.90824,2
"1590","C226300",152.22026,13501.7064,44.718872,0,488.251254,2
"1591","C227200",214.011328,14522.14026,413.419833,0,524.714129,2
"1592","C227600",223.946283,17327.8748,20.479912,5.427045,0,2
"1593","C227700",234.622098,13572.54015,12.857735,0,33.378043,2
"1594","C227800",144.561597,14276.85034,8.488429,9.328708,7.578017,2
"1595","C227900",186.719526,20106.03512,13.724175,0,1153.3209,2
"1596","C228000",233.320743,14993.18503,6.793237,9.971787,1332.823183,2
"1597","C228100",355.211448,22765.66306,66.611322,33.079144,0,2
"1598","C228200",251.048572,16325.35813,13.808272,5.149117,0.05404,2
"1599","C231000",211.194825,19714.3965,111.79574,11.848268,11.976652,2
"1600","C235000",154.47934,15332.01283,1.286303,25.983501,0.251194,2
"1601","C242000",214.576287,17484.66274,76.74738,0,308.104064,2
"1602","C243000",133.314153,22295.27399,1.680108,10.22853,0,2
"1603","C244000",196.534237,12486.83385,7.598916,9.64381,0,2
"1604","C246000",270.001497,22073.74018,179.500333,48.093511,0,2
"1605","C250000",140.50096,25708.93985,37.190019,10.256328,0.722992,2
"1606","C251000",210.132126,19583.33725,3.394141,14.493258,0,2
"1607","C255000",199.051633,12326.44396,1.773184,12.680664,0,2
"1608","C259000",130.694952,20879.83204,11.45205,106.759468,0,2
"1609","C261000",209.065094,13737.87769,2.761446,6.257937,0,2
"1610","C264000",148.981947,14603.44304,1.514994,15.675262,0,2
"1611","C267000",157.092693,19650.1476,71.098583,0,15.080228,2
"1612","C273000",145.960568,12317.74421,25.521005,9.371636,56.805292,2
"1613","C278000",155.789376,11998.09284,30.031029,10.054015,0,2
"1614","C280000",136.547197,11897.27261,2.325978,7.225804,0.641123,2
"1615","C282000",156.031949,12993.36809,0.751982,5.849982,0,2
"1616","C291000",152.016415,15316.81939,3.483208,14.594263,0,2
"1617","C292000",206.38862,14620.95571,13.15,0,292.529615,2
"1618","C295000",332.750991,26716.81218,11.996724,9.486728,0,2
"1619","C297000",157.791548,16108.4421,78.174538,33.885265,503.52044,2
"1620","C300000",234.998747,13485.90485,11.557291,9.793878,68.590684,2
"1621","C303000",184.617239,17150.79642,280.017892,29.82806,8.035311,2
"1622","C304000",119.426603,12174.56127,152.95618,12.259824,0,2
"1623","C308000",198.988875,19911.47274,166.28975,29.387659,0,2
"1624","C310000",168.313006,14819.19618,2.698287,26.145084,22.587421,2
"1625","C313000",273.171364,16913.74471,38.957146,0,24.163033,2
"1626","C314000",182.046467,15680.71463,168.631092,0,430.79307,2
"1627","C320000",155.989618,12605.52551,2.114134,13.024142,0,2
"1628","C321000",272.672495,24297.97571,11.959613,21.21436,0.286987,2
"1629","C322000",338.881791,24249.92759,1.992157,11.239678,32.290423,2
"1630","C330000",171.537901,14680.44375,2.602646,11.666912,36.95132,2
"1631","C331000",209.16445,13572.66851,4.025361,27.202308,0,2
"1632","C333000",268.223488,21625.45755,3.118036,24.355064,0,2
"1633","C334000",281.47471,15506.07277,221.095386,19.518304,0.409825,2
"1634","C336000",177.282383,22768.25677,3.743782,15.700872,0,2
"1635","C341000",357.07667,22066.63212,59.579679,42.850663,0,2
"1636","C342000",334.686153,16599.3532,121.419338,0,429.614363,2
"1637","C345000",174.342054,14781.57137,45.849031,50.128625,288.3914,2
"1638","C351000",106.654432,14486.4328,0,7.180117,0,2
"1639","C356000",325.050011,25509.02434,98.286632,39.927233,0,2
"1640","C357000",205.513278,17847.16592,61.637213,50.008421,0,2
"1641","C361000",294.771111,24364.35068,3.677086,7.766342,0,2
"1642","C366000",177.845419,13598.92308,3.61834,17.925477,1.442634,2
"1643","C368000",189.156513,26458.89613,14.965061,10.975032,0,2
"1644","C369000",293.311439,23604.32205,17.112553,9.765036,0,2
"1645","C373000",213.47507,19765.49655,0.986059,0,3.672919,2
"1646","C376000",244.07227,20290.50295,140.093587,54.144222,0,2
"1647","C380000",149.646789,13056.9993,8.648937,61.996261,0,2
"1648","C384000",353.969596,27948.00246,73.398255,0,809.144797,2
"1649","C386000",133.900395,11839.74415,27.57369,34.51789,0,2
"1650","C387000",166.397625,12858.55894,752.718332,13.762471,0,2
"1651","C393000",195.641965,18663.68976,9.235514,5.141991,8.676731,2
"1652","C394000",115.255386,12983.38348,7.358853,18.87852,0,2
"1653","C400000",154.146609,13806.23447,21.761644,13.167175,0,2
"1654","C402000",218.068248,22002.30015,97.867339,7.729166,0,2
"1655","C403000",133.000764,15694.57624,42.982637,11.587476,0,2
"1656","C408000",207.846212,16052.2621,0.924218,0,316.374977,2
"1657","C412000",192.984465,15671.75396,101.985237,0,10.218184,2
"1658","C418000",316.924774,19592.44282,0.311142,21.157195,28.676779,2
"1659","C419000",153.413693,13104.22425,9.127651,5.58285,0,2
"1660","C420000",101.398087,21494.81503,44.92978,8.516359,0,2
"1661","C426000",420.835054,23849.83486,5.195708,12.924083,0,2
"1662","C427000",306.031013,16922.07361,55.027596,65.182831,0,2
"1663","C429000",90.854582,12975.58647,29.51591,24.622551,0,2
"1664","C430000",216.774672,12366.64718,31.262921,0,1548.664915,2
"1665","C434000",83.202979,24088.57476,476.183223,6.113351,0,2
"1666","C441000",232.282697,20105.34665,9.764275,12.388981,124.568648,2
"1667","C442000",186.378966,17820.77036,52.868967,19.644785,0,2
"1668","C443000",126.162669,14399.79756,72.464584,0,191.450632,2
"1669","C446000",222.530227,15486.51545,96.24081,100.492206,14.661934,2
"1670","C447000",219.040338,17477.01991,72.017117,44.588909,0,2
"1671","C454000",347.402792,25895.59262,114.877809,11.759048,537.532371,2
"1672","C456000",95.74152,12523.32301,3.78254,18.996038,0,2
"1673","C459000",192.512027,14165.22205,8.656861,8.126151,0,2
"1674","C462000",296.288763,20106.60755,1.367263,12.773136,0,2
"1675","C465000",231.547029,12308.51305,150.47707,45.201536,0,2
"1676","C466000",162.314477,15171.50894,42.864772,12.095767,0,2
"1677","C472000",149.405975,11863.85016,40.294177,68.929995,47.609785,2
"1678","C474000",123.265571,13014.43892,4.450261,16.274185,3.529786,2
"1679","C475000",196.98015,17078.65061,4.012663,6.491974,138.232068,2
"1680","C476000",261.061256,24855.85165,21.433507,5.626135,0,2
"1681","C479000",310.264727,25839.20196,8.382672,47.507514,0.318455,2
"1682","C482000",312.464746,18409.56415,60.446148,13.96058,68.766729,2
"1683","C484000",213.46458,21674.05577,57.262709,0.635735,114.781791,2
"1684","C487000",404.303013,22058.55224,2.112957,15.125785,0,2
"1685","C495000",293.79141,24211.63616,47.599637,29.100392,7.050293,2
